game_id,game_name,game_yr_pub,min_players,max_players,min_play_time,min_age,avg_rating,complexity,categories,designers,publishers,rank,Puzzle,Card Game
317985,Beyond the Sun,2020,2,4,60,14,8.02121,3.0965,Science Fiction|Space Exploration,Dennis K. Chan,Rio Grande Games|CrowD Games|Ghenos Games|Maldito Games|Matagot|Strohmann Games,125,0,0
233398,Endeavor: Age of Sail,2018,2,5,60,13,7.96234,2.8102,Exploration|Nautical|Renaissance,Carl de Visser|Jarratt Gray,Burnt Island Games|Grand Gamers Guild|17wanzy (Yihu BG)|Board Game Circus|Cranio Creations|CrowD Games|Czacha Games|Frosted Games|Hobby Game Mall|Ludofy Creative|Maldito Games|Super Meeple,126,0,0
161970,Alchemists,2014,2,4,120,13,7.6646,3.9119,Deduction|Fantasy,Matúš Kotry,"Czech Games Edition|Arclight|Cranio Creations|Devir|DiceTree Games|GaGa Games|The Game Master BV|Heidelberger Spieleverlag|IELLO|Korea Boardgames Co., Ltd.|Lex Games|MINDOK|One Moment Games|Rebel Sp. z o.o.",127,0,0
4098,Age of Steam,2002,1,6,120,13,7.80204,3.8966,Economic|Trains|Transportation,John Bohrer,"Warfrog Games|Arclight|CZ Cloud Soft Co. Ltd|Eagle-Gryphon Games|Enjoy Game|Korea Boardgames Co., Ltd.|Pegasus Spiele|Quined White Goblin Games|Rawstone|Wargames Club Publishing|Winsome Games",128,0,0
147020,Star Realms,2014,2,2,20,12,7.57582,1.9376,Card Game|Fighting|Science Fiction,Robert Dougherty|Darwin Kastle,Wise Wizard Games|ADC Blackfire Entertainment|ADC Blackfire Entertainment GmbH|Broadway Toys LTD|Devir|Games Factory|Games Factory Publishing|Hobby World|IELLO|IUVI Games,129,0,1
146652,Legendary Encounters: An Alien Deck Building Game,2014,1,5,30,17,7.77401,2.7044,Card Game|Fighting|Horror|Movies / TV / Radio theme|Science Fiction,Ben Cichoski|Daniel Mandel,Upper Deck Entertainment,130,0,1
34635,Stone Age,2008,2,4,60,10,7.55013,2.4696,Dice|Economic|Prehistoric,Bernd Brunnhofer,"Hans im Glück|999 Games|Asmodee|Bard Centrum Gier|Boardgame Space|Devir|Filosofia Éditions|Giochi Uniti|HaKubia|Hobby World|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|Lautapelit.fi|MINDOK|Oxygame|Piatnik|Rio Grande Games|Schmidt Spiele|Stupor Mundi|Swan Panasia Co., Ltd.|Z-Man Games|Zvezda",131,0,0
103885,Star Wars: X-Wing Miniatures Game,2012,2,2,30,14,7.6666,2.4902,Aviation / Flight|Bluffing|Collectible Components|Miniatures|Movies / TV / Radio theme|Science Fiction|Wargame,Jason Little,"Fantasy Flight Games|cutia.ro|Edge Entertainment|Galakta|Galápagos Jogos|Giochi Uniti|Heidelberger Spieleverlag|Hobby World|Korea Boardgames Co., Ltd.|Martinex|Peliko|Stratelibri|Wargames Club Publishing",132,0,0
118048,Targi,2012,2,2,60,12,7.64049,2.3522,Card Game,Andreas Steiger,"KOSMOS|999 Games|Devir|Filosofia Éditions|Galakta|Giochi Uniti|Group SNE|IELLO|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|Stupor Mundi|White Goblin Games|Z-Man Games",133,0,1
271324,It's a Wonderful World,2019,1,5,30,14,7.79989,2.2979,Card Game|Civilization|Economic|Science Fiction,Frédéric Guérard,La Boîte de Jeu|Blackrock Games|Engames|Evrikus|Fantasmagoria|FoxGames|Galápagos Jogos|Kobold Spieleverlag|Lautapelit.fi|Lucky Duck Games|MEBO Games|MTS Games|One Moment Games|Origames|Reflexshop|Studio Supernova|TLAMA games|Tranjis Games,134,0,1
274364,Watergate,2019,2,2,30,12,7.89236,2.2563,Card Game|Political,Matthias Cramer,"Frosted Games|Capstone Games|Fox in the Box|GaGa Games|Gém Klub Kft.|IELLO|Korea Boardgames Co., Ltd.|Lucky Duck Games|Pegasus Spiele|Salt & Pepper Games|数寄ゲームズ (Suki Games)|uplay.it edizioni|White Goblin Games|YOKA Games",135,0,1
43015,Hansa Teutonica,2009,2,5,45,12,7.69159,3.1108,Medieval,Andreas Steding,Argentum Verlag|999 Games|Egmont Polska|Z-Man Games,136,0,0
14996,Ticket to Ride: Europe,2005,2,5,30,8,7.5428,1.929,Trains,Alan R. Moon,"Days of Wonder|ADC Blackfire Entertainment|Asmodee China|Asterion Press|Bergsala Enigma (Enigma)|Boardgame Space|Compaya.hu: Gamer Café Kft.|Edge Entertainment|Galápagos Jogos|Gém Klub Kft.|GoKids 玩樂小子|Happy Baobab|Hobby Japan|Hobby World|KADABRA|Kaissa Chess & Games|KDS Distribuzione|Korea Boardgames Co., Ltd.|Lautapelit.fi|Lord of Boards|Nordic Games GmbH|Ponva d.o.o.|Rebel Sp. z o.o.|Runadrake|Smart Ltd",137,0,0
233867,Welcome To...,2018,1,100,25,10,7.59219,1.8267,City Building,Benoit Turpin,Blue Cocker Games|Broadway Toys LTD|Deep Water Games|Dude Games|Engames|Fever Games|GateOnGames|Gém Klub Kft.|Jumping Turtle Games|Lautapelit.fi|Lifestyle Boardgames Ltd|Ludofy Creative|Pegasus Spiele|Rebel Sp. z o.o.|REXhry|SD Games|sternenschimmermeer,138,0,0
148949,Istanbul,2014,2,5,40,10,7.56514,2.5857,Economic,Rüdiger Dorn,"Pegasus Spiele|2 Pionki|Albi|Alderac Entertainment Group|Asterion Press|Devir|Grow Jogos e Brinquedos|Hobby Japan|Hobby World|Lex Games|Matagot|Piatnik|Portal Games|Swan Panasia Co., Ltd.|White Goblin Games",139,0,0
77423,The Lord of the Rings: The Card Game,2011,1,2,30,13,7.66052,3.1903,Adventure|Card Game|Collectible Components|Fantasy|Novel-based,Nate French,Fantasy Flight Games|ADC Blackfire Entertainment|Edge Entertainment|Galakta|Galápagos Jogos|Game Harbor|Giochi Uniti|Heidelberger Spieleverlag|Stratelibri,140,0,1
244522,That's Pretty Clever!,2018,1,4,30,8,7.61487,1.8849,Dice|Number,Wolfgang Warsch,"Schmidt Spiele|999 Games|Arclight|Brädspel.se|Brain Games|Compaya.hu: Gamer Café Kft.|Devir|G3|Korea Boardgames Co., Ltd.|Lavka Games|Stronghold Games|Swan Panasia Co., Ltd.|Vennerød Forlag AS",141,0,0
287954,Azul: Summer Pavilion,2019,2,4,30,8,7.75433,2.0412,Abstract Strategy|Puzzle,Michael Kiesling,"Next Move Games|Broadway Toys LTD|Divercentro|Galápagos Jogos|Gém Klub Kft.|Ghenos Games|Hobby Japan|Korea Boardgames Co., Ltd.|Lacerta|MINDOK|Pegasus Spiele|Zvezda",142,1,0
104162,Descent: Journeys in the Dark (Second Edition),2012,1,5,120,14,7.65672,3.2083,Adventure|Exploration|Fantasy|Fighting|Miniatures,Daniel Clark (I)|Corey Konieczka|Adam Sadler|Kevin Wilson,Fantasy Flight Games|ADC Blackfire Entertainment|Arclight|Delta Vision Publishing|Edge Entertainment|Galakta|Giochi Uniti|Heidelberger Spieleverlag|Hobby World|Wargames Club Publishing,143,0,0
